"","id","Cm","dN","dC","Whale_1","Whale","Sex","Status","Talla_fetus_(cm)","Sexe_fetus","Length","Talla_(peus)","Data_capt","Lat","Long","Edat","Year","days","rev_days","sample_date","year.x","year_rev","Year_from_sample_date","Year_month","Month_from_sample_date","Species","region","year.y","d13c.uncor","Laws.cor","Suess.cor","net.cor","d13c.cor","measured","measured_date_formatted","month_f","year_f","whale_id","julian_day","sample_ID","mean_NAO_linear_start_m","mean_NAO_linear_end_m","mean_AMO_linear_start_m","mean_AMO_linear_end_m","mean_AMOC_linear_start_m","mean_AMOC_linear_end_m","overall_start","overall_end","mean_NAO_start_m_int","mean_NAO_start_m_date","mean_NAO_end_m_int","mean_NAO_end_m_date","mean_AMO_start_m_int","mean_AMO_start_m_date","mean_AMO_end_m_int","mean_AMO_end_m_date","mean_AMOC_start_m_int","mean_AMOC_start_m_date","mean_AMOC_end_m_int","mean_AMOC_end_m_date","overall_start_int","overall_start_date","overall_end_int","overall_end_date","mean_NAO_dC","mean_AMO_dC","mean_AMOC_dC","mean_NAO","mean_AMO","mean_AMOC"
"570",570,17,9.03743961928528,-19.1940436145927,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,479.390625,-662.015625,2013-10-16,2013,2014-04-17,"2014","2014/04","04","fin","Subpolar North Atlantic",2014,-19.1940436145927,-0.008,-0.263,-0.27,-19.464,2014-04-17,"17/04/2014","04","2014","F15084",106,570,2012-04-17,2013-10-17,2013-06-17,2013-07-17,2011-07-17,2012-05-17,2011-04-17,2014-04-17,2012-04-17,2012-04-17,2013-10-17,2013-10-17,2013-06-17,2013-06-17,2013-07-17,2013-07-17,2011-07-17,2011-07-17,2012-05-17,2012-05-17,2011-04-17,2011-04-17,2014-04-17,2014-04-17,-0.465555555555556,0.169,16.7289934288754,-0.0616666666666667,0.107,15.9821346720491
"571",571,18,9.61228300501904,-19.0856363412067,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,502.21875,-639.1875,2013-11-08,2013,2014-03-25,"2014","2014/03","03","fin","Subpolar North Atlantic",2014,-19.0856363412067,-0.008,-0.263,-0.27,-19.356,2014-03-25,"25/03/2014","03","2014","F15084",83,571,2012-03-25,2013-09-25,2013-05-25,2013-06-25,2011-06-25,2012-04-25,2011-03-25,2014-03-25,2012-03-25,2012-03-25,2013-09-25,2013-09-25,2013-05-25,2013-05-25,2013-06-25,2013-06-25,2011-06-25,2011-06-25,2012-04-25,2012-04-25,2011-03-25,2011-03-25,2014-03-25,2014-03-25,-0.396111111111111,0.025,17.2276112702728,0.00388888888888891,0.112194444444444,16.1285877503622
"572",572,19,9.63395573589949,-19.0897271817118,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,525.046875,-616.359375,2013-12-01,2013,2014-03-02,"2014","2014/03","03","fin","Subpolar North Atlantic",2014,-19.0897271817118,-0.008,-0.263,-0.27,-19.36,2014-03-02,"02/03/2014","03","2014","F15084",60,572,2012-03-02,2013-09-02,2013-05-02,2013-06-02,2011-06-02,2012-04-02,2011-03-02,2014-03-02,2012-03-02,2012-03-02,2013-09-02,2013-09-02,2013-05-02,2013-05-02,2013-06-02,2013-06-02,2011-06-02,2011-06-02,2012-04-02,2012-04-02,2011-03-02,2011-03-02,2014-03-02,2014-03-02,-0.396111111111111,0.025,17.2276112702728,0.00388888888888891,0.112194444444444,16.1285877503622
"573",573,20,9.49566307218616,-19.1183630652477,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,547.875,-593.53125,2013-12-24,2013,2014-02-08,"2014","2014/02","02","fin","Subpolar North Atlantic",2014,-19.1183630652477,-0.008,-0.263,-0.27,-19.389,2014-02-08,"08/02/2014","02","2014","F15084",38,573,2012-02-08,2013-08-08,2013-04-08,2013-05-08,2011-05-08,2012-03-08,2011-02-08,2014-02-08,2012-02-08,2012-02-08,2013-08-08,2013-08-08,2013-04-08,2013-04-08,2013-05-08,2013-05-08,2011-05-08,2011-05-08,2012-03-08,2012-03-08,2011-02-08,2011-02-08,2014-02-08,2014-02-08,-0.365555555555556,0.08,17.2657436671336,-0.00166666666666662,0.116,16.1939176848058
"574",574,21,8.92494782566772,-19.3229050905044,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,570.703125,-570.703125,2014-01-16,2014,2014-01-16,"2014","2014/01","01","fin","Subpolar North Atlantic",2014,-19.3229050905044,-0.008,-0.263,-0.27,-19.593,2014-01-16,"16/01/2014","01","2014","F15084",15,574,2012-01-16,2013-07-16,2013-03-16,2013-04-16,2011-04-16,2012-02-16,2011-01-16,2014-01-16,2012-01-16,2012-01-16,2013-07-16,2013-07-16,2013-03-16,2013-03-16,2013-04-16,2013-04-16,2011-04-16,2011-04-16,2012-02-16,2012-02-16,2011-01-16,2011-01-16,2014-01-16,2014-01-16,-0.426111111111111,0.115,17.0053943734621,-0.0216666666666667,0.120194444444444,16.1653611050925
"575",575,22,8.40170618012549,-19.5468786081606,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,593.53125,-547.875,2014-02-08,2014,2013-12-24,"2013","2013/12","12","fin","Subpolar North Atlantic",2013,-19.5468786081606,-0.006,-0.292,-0.297,-19.844,2013-12-24,"24/12/2013","12","2013","F15084",357,575,2011-12-24,2013-06-24,2013-02-24,2013-03-24,2011-03-24,2012-01-24,2010-12-24,2013-12-24,2011-12-24,2011-12-24,2013-06-24,2013-06-24,2013-02-24,2013-02-24,2013-03-24,2013-03-24,2011-03-24,2011-03-24,2012-01-24,2012-01-24,2010-12-24,2010-12-24,2013-12-24,2013-12-24,-0.417222222222222,0.137,17.3522561571914,-0.0594444444444444,0.125916666666667,16.1376231417262
"576",576,23,7.72985152283164,-19.5980141144747,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,616.359375,-525.046875,2014-03-02,2014,2013-12-01,"2013","2013/12","12","fin","Subpolar North Atlantic",2013,-19.5980141144747,-0.006,-0.292,-0.297,-19.895,2013-12-01,"01/12/2013","12","2013","F15084",334,576,2011-12-01,2013-06-01,2013-02-01,2013-03-01,2011-03-01,2012-01-01,2010-12-01,2013-12-01,2011-12-01,2011-12-01,2013-06-01,2013-06-01,2013-02-01,2013-02-01,2013-03-01,2013-03-01,2011-03-01,2011-03-01,2012-01-01,2012-01-01,2010-12-01,2010-12-01,2013-12-01,2013-12-01,-0.276842105263158,0.1155,17.2641061194911,-0.106486486486486,0.127567567567568,15.9198494802614
"577",577,24,7.62251990323323,-19.7452843726596,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,639.1875,-502.21875,2014-03-25,2014,2013-11-08,"2013","2013/11","11","fin","Subpolar North Atlantic",2013,-19.7452843726596,-0.006,-0.292,-0.297,-20.043,2013-11-08,"08/11/2013","11","2013","F15084",311,577,2011-11-08,2013-05-08,2013-01-08,2013-02-08,2011-02-08,2011-12-08,2010-11-08,2013-11-08,2011-11-08,2011-11-08,2013-05-08,2013-05-08,2013-01-08,2013-01-08,2013-02-08,2013-02-08,2011-02-08,2011-02-08,2011-12-08,2011-12-08,2010-11-08,2010-11-08,2013-11-08,2013-11-08,-0.338333333333333,0.094,17.4962014637408,-0.131388888888889,0.130694444444444,15.8637633820186
"578",578,25,7.29949300963419,-19.6481269106626,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,662.015625,-479.390625,2014-04-17,2014,2013-10-16,"2013","2013/10","10","fin","Subpolar North Atlantic",2013,-19.6481269106626,-0.006,-0.292,-0.297,-19.946,2013-10-16,"16/10/2013","10","2013","F15084",288,578,2011-10-16,2013-04-16,2012-12-16,2013-01-16,2011-01-16,2011-11-16,2010-10-16,2013-10-16,2011-10-16,2011-10-16,2013-04-16,2013-04-16,2012-12-16,2012-12-16,2013-01-16,2013-01-16,2011-01-16,2011-01-16,2011-11-16,2011-11-16,2010-10-16,2010-10-16,2013-10-16,2013-10-16,-0.298333333333333,0.107,16.9708251756901,-0.205,0.133694444444444,15.7007917378929
"579",579,26,8.38312955365654,-18.8984803880968,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,684.84375,-456.5625,2014-05-10,2014,2013-09-24,"2013","2013/09","09","fin","Subpolar North Atlantic",2013,-18.8984803880968,-0.006,-0.292,-0.297,-19.196,2013-09-24,"24/09/2013","09","2013","F15084",266,579,2011-09-24,2013-03-24,2012-11-24,2012-12-24,2010-12-24,2011-10-24,2010-09-24,2013-09-24,2011-09-24,2011-09-24,2013-03-24,2013-03-24,2012-11-24,2012-11-24,2012-12-24,2012-12-24,2010-12-24,2010-12-24,2011-10-24,2011-10-24,2010-09-24,2010-09-24,2013-09-24,2013-09-24,-0.279444444444444,0.12,16.6849492946027,-0.194444444444444,0.133083333333333,15.7926279066317
"580",580,27,9.48224661973635,-18.9833653285783,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,707.671875,-433.734375,2014-06-02,2014,2013-09-01,"2013","2013/09","09","fin","Subpolar North Atlantic",2013,-18.9833653285783,-0.006,-0.292,-0.297,-19.281,2013-09-01,"01/09/2013","09","2013","F15084",243,580,2011-09-01,2013-03-01,2012-11-01,2012-12-01,2010-12-01,2011-10-01,2010-09-01,2013-09-01,2011-09-01,2011-09-01,2013-03-01,2013-03-01,2012-11-01,2012-11-01,2012-12-01,2012-12-01,2010-12-01,2010-12-01,2011-10-01,2011-10-01,2010-09-01,2010-09-01,2013-09-01,2013-09-01,-0.229473684210526,0.132,15.9026809648687,-0.205945945945946,0.141054054054054,15.9444720118819
"581",581,28,9.33569767759238,-19.1009769931009,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,730.5,-410.90625,2014-06-25,2014,2013-08-09,"2013","2013/08","08","fin","Subpolar North Atlantic",2013,-19.1009769931009,-0.006,-0.292,-0.297,-19.398,2013-08-09,"09/08/2013","08","2013","F15084",220,581,2011-08-09,2013-02-09,2012-10-09,2012-11-09,2010-11-09,2011-09-09,2010-08-09,2013-08-09,2011-08-09,2011-08-09,2013-02-09,2013-02-09,2012-10-09,2012-10-09,2012-11-09,2012-11-09,2010-11-09,2010-11-09,2011-09-09,2011-09-09,2010-08-09,2010-08-09,2013-08-09,2013-08-09,-0.126111111111111,0.144,15.5394749412526,-0.222222222222222,0.1385,15.9151801368381
"582",582,29,9.09007339428065,-19.0713183994387,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,753.328125,-388.078125,2014-07-17,2014,2013-07-17,"2013","2013/07","07","fin","Subpolar North Atlantic",2013,-19.0713183994387,-0.006,-0.292,-0.297,-19.369,2013-07-17,"17/07/2013","07","2013","F15084",197,582,2011-07-17,2013-01-17,2012-09-17,2012-10-17,2010-10-17,2011-08-17,2010-07-17,2013-07-17,2011-07-17,2011-07-17,2013-01-17,2013-01-17,2012-09-17,2012-09-17,2012-10-17,2012-10-17,2010-10-17,2010-10-17,2011-08-17,2011-08-17,2010-07-17,2010-07-17,2013-07-17,2013-07-17,-0.175555555555556,0.308,15.263264267246,-0.300277777777778,0.147722222222222,15.9117103620304
"583",583,30,8.59572872324569,-19.1030224133535,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,776.15625,-365.25,2014-08-09,2014,2013-06-24,"2013","2013/06","06","fin","Subpolar North Atlantic",2013,-19.1030224133535,-0.006,-0.292,-0.297,-19.4,2013-06-24,"24/06/2013","06","2013","F15084",174,583,2011-06-24,2012-12-24,2012-08-24,2012-09-24,2010-09-24,2011-07-24,2010-06-24,2013-06-24,2011-06-24,2011-06-24,2012-12-24,2012-12-24,2012-08-24,2012-08-24,2012-09-24,2012-09-24,2010-09-24,2010-09-24,2011-07-24,2011-07-24,2010-06-24,2010-06-24,2013-06-24,2013-06-24,-0.251666666666667,0.427,15.535804353241,-0.330555555555556,0.154944444444444,15.9930481336973
"584",584,31,8.30882304778072,-19.5530148689183,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,798.984375,-342.421875,2014-09-01,2014,2013-06-02,"2013","2013/06","06","fin","Subpolar North Atlantic",2013,-19.5530148689183,-0.006,-0.292,-0.297,-19.85,2013-06-02,"02/06/2013","06","2013","F15084",152,584,2011-06-02,2012-12-02,2012-08-02,2012-09-02,2010-09-02,2011-07-02,2010-06-02,2013-06-02,2011-06-02,2011-06-02,2012-12-02,2012-12-02,2012-08-02,2012-08-02,2012-09-02,2012-09-02,2010-09-02,2010-09-02,2011-07-02,2011-07-02,2010-06-02,2010-06-02,2013-06-02,2013-06-02,-0.251666666666667,0.427,15.535804353241,-0.330555555555556,0.154944444444444,15.9930481336973
"585",585,32,8.89501881635662,-19.8690322979399,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,821.8125,-319.59375,2014-09-24,2014,2013-05-10,"2013","2013/05","05","fin","Subpolar North Atlantic",2013,-19.8690322979399,-0.006,-0.292,-0.297,-20.166,2013-05-10,"10/05/2013","05","2013","F15084",129,585,2011-05-10,2012-11-10,2012-07-10,2012-08-10,2010-08-10,2011-06-10,2010-05-10,2013-05-10,2011-05-10,2011-05-10,2012-11-10,2012-11-10,2012-07-10,2012-07-10,2012-08-10,2012-08-10,2010-08-10,2010-08-10,2011-06-10,2011-06-10,2010-05-10,2010-05-10,2013-05-10,2013-05-10,-0.31,0.41,15.9587441407864,-0.368055555555556,0.166111111111111,15.9736509312282
"586",586,33,8.53483866981967,-19.7636931549327,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,844.640625,-296.765625,2014-10-17,2014,2013-04-17,"2013","2013/04","04","fin","Subpolar North Atlantic",2013,-19.7636931549327,-0.006,-0.292,-0.297,-20.061,2013-04-17,"17/04/2013","04","2013","F15084",106,586,2011-04-17,2012-10-17,2012-06-17,2012-07-17,2010-07-17,2011-05-17,2010-04-17,2013-04-17,2011-04-17,2011-04-17,2012-10-17,2012-10-17,2012-06-17,2012-06-17,2012-07-17,2012-07-17,2010-07-17,2010-07-17,2011-05-17,2011-05-17,2010-04-17,2010-04-17,2013-04-17,2013-04-17,-0.269444444444444,0.354,16.4683141097028,-0.421111111111111,0.176083333333333,15.9636257746578
"587",587,34,9.00957467958184,-19.6307408385158,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,867.46875,-273.9375,2014-11-09,2014,2013-03-25,"2013","2013/03","03","fin","Subpolar North Atlantic",2013,-19.6307408385158,-0.006,-0.292,-0.297,-19.928,2013-03-25,"25/03/2013","03","2013","F15084",83,587,2011-03-25,2012-09-25,2012-05-25,2012-06-25,2010-06-25,2011-04-25,2010-03-25,2013-03-25,2011-03-25,2011-03-25,2012-09-25,2012-09-25,2012-05-25,2012-05-25,2012-06-25,2012-06-25,2010-06-25,2010-06-25,2011-04-25,2011-04-25,2010-03-25,2010-03-25,2013-03-25,2013-03-25,-0.0316666666666667,0.279,16.8679360703143,-0.463611111111111,0.184138888888889,15.9321714137338
"588",588,35,9.83004234862734,-19.4844932904573,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,890.296875,-251.109375,2014-12-01,2014,2013-03-02,"2013","2013/03","03","fin","Subpolar North Atlantic",2013,-19.4844932904573,-0.006,-0.292,-0.297,-19.782,2013-03-02,"02/03/2013","03","2013","F15084",60,588,2011-03-02,2012-09-02,2012-05-02,2012-06-02,2010-06-02,2011-04-02,2010-03-02,2013-03-02,2011-03-02,2011-03-02,2012-09-02,2012-09-02,2012-05-02,2012-05-02,2012-06-02,2012-06-02,2010-06-02,2010-06-02,2011-04-02,2011-04-02,2010-03-02,2010-03-02,2013-03-02,2013-03-02,-0.0316666666666667,0.279,16.8679360703143,-0.463611111111111,0.184138888888889,15.9321714137338
"589",589,36,10.2449203397673,-19.010978501988,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,913.125,-228.28125,2014-12-24,2014,2013-02-07,"2013","2013/02","02","fin","Subpolar North Atlantic",2013,-19.010978501988,-0.006,-0.292,-0.297,-19.308,2013-02-07,"07/02/2013","02","2013","F15084",37,589,2011-02-07,2012-08-07,2012-04-07,2012-05-07,2010-05-07,2011-03-07,2010-02-07,2013-02-07,2011-02-07,2011-02-07,2012-08-07,2012-08-07,2012-04-07,2012-04-07,2012-05-07,2012-05-07,2010-05-07,2010-05-07,2011-03-07,2011-03-07,2010-02-07,2010-02-07,2013-02-07,2013-02-07,0.00555555555555556,0.143,16.8829679039076,-0.4425,0.18775,16.0288514290205
"590",590,37,10.4389428828875,-18.8064364767312,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,935.953125,-205.453125,2015-01-16,2015,2013-01-16,"2013","2013/01","01","fin","Subpolar North Atlantic",2013,-18.8064364767312,-0.006,-0.292,-0.297,-19.104,2013-01-16,"16/01/2013","01","2013","F15084",15,590,2011-01-16,2012-07-16,2012-03-16,2012-04-16,2010-04-16,2011-02-16,2010-01-16,2013-01-16,2011-01-16,2011-01-16,2012-07-16,2012-07-16,2012-03-16,2012-03-16,2012-04-16,2012-04-16,2010-04-16,2010-04-16,2011-02-16,2011-02-16,2010-01-16,2010-01-16,2013-01-16,2013-01-16,0.102222222222222,0.059,16.9328040666488,-0.490555555555556,0.1895,15.8264701749754
"591",591,38,10.5483385720936,-19.0447279361553,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,958.78125,-182.625,2015-02-08,2015,2012-12-24,"2012","2012/12","12","fin","Subpolar North Atlantic",2012,-19.0447279361553,-0.01,-0.32,-0.329,-19.374,2012-12-24,"24/12/2012","12","2012","F15084",358,591,2010-12-24,2012-06-24,2012-02-24,2012-03-24,2010-03-24,2011-01-24,2009-12-24,2012-12-24,2010-12-24,2010-12-24,2012-06-24,2012-06-24,2012-02-24,2012-02-24,2012-03-24,2012-03-24,2010-03-24,2010-03-24,2011-01-24,2011-01-24,2009-12-24,2009-12-24,2012-12-24,2012-12-24,0.0888888888888889,0.005,16.7651639817924,-0.5375,0.187055555555556,15.6824821873583
"592",592,39,10.6536061220843,-19.0927953120907,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,981.609375,-159.796875,2015-03-03,2015,2012-12-01,"2012","2012/12","12","fin","Subpolar North Atlantic",2012,-19.0927953120907,-0.01,-0.32,-0.329,-19.422,2012-12-01,"01/12/2012","12","2012","F15084",335,592,2010-12-01,2012-06-01,2012-02-01,2012-03-01,2010-03-01,2011-01-01,2009-12-01,2012-12-01,2010-12-01,2010-12-01,2012-06-01,2012-06-01,2012-02-01,2012-02-01,2012-03-01,2012-03-01,2010-03-01,2010-03-01,2011-01-01,2011-01-01,2009-12-01,2009-12-01,2012-12-01,2012-12-01,-0.0105263157894736,-0.006,16.0853046546002,-0.573783783783784,0.183675675675676,15.50216453761
"593",593,40,10.4317186392607,-19.0488187766605,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,1004.4375,-136.96875,2015-03-26,2015,2012-11-08,"2012","2012/11","11","fin","Subpolar North Atlantic",2012,-19.0488187766605,-0.01,-0.32,-0.329,-19.378,2012-11-08,"08/11/2012","11","2012","F15084",312,593,2010-11-08,2012-05-08,2012-01-08,2012-02-08,2010-02-08,2010-12-08,2009-11-08,2012-11-08,2010-11-08,2010-11-08,2012-05-08,2012-05-08,2012-01-08,2012-01-08,2012-02-08,2012-02-08,2010-02-08,2010-02-08,2010-12-08,2010-12-08,2009-11-08,2009-11-08,2012-11-08,2012-11-08,0.113888888888889,-0.017,16.2688619400442,-0.591666666666667,0.185444444444444,15.4463040929418
"594",594,41,10.1148839544846,-18.928138981759,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,1027.265625,-114.140625,2015-04-17,2015,2012-10-16,"2012","2012/10","10","fin","Subpolar North Atlantic",2012,-18.928138981759,-0.01,-0.32,-0.329,-19.258,2012-10-16,"16/10/2012","10","2012","F15084",289,594,2010-10-16,2012-04-16,2011-12-16,2012-01-16,2010-01-16,2010-11-16,2009-10-16,2012-10-16,2010-10-16,2010-10-16,2012-04-16,2012-04-16,2011-12-16,2011-12-16,2012-01-16,2012-01-16,2010-01-16,2010-01-16,2010-11-16,2010-11-16,2009-10-16,2009-10-16,2012-10-16,2012-10-16,0.0555555555555555,-0.086,16.2477933340853,-0.575555555555556,0.182805555555556,15.3761075933407
"595",595,42,10.1427488941881,-18.9925697197149,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,1050.09375,-91.3125,2015-05-10,2015,2012-09-23,"2012","2012/09","09","fin","Subpolar North Atlantic",2012,-18.9925697197149,-0.01,-0.32,-0.329,-19.322,2012-09-23,"23/09/2012","09","2012","F15084",266,595,2010-09-23,2012-03-23,2011-11-23,2011-12-23,2009-12-23,2010-10-23,2009-09-23,2012-09-23,2010-09-23,2010-09-23,2012-03-23,2012-03-23,2011-11-23,2011-11-23,2011-12-23,2011-12-23,2009-12-23,2009-12-23,2010-10-23,2010-10-23,2009-09-23,2009-09-23,2012-09-23,2012-09-23,0.00722222222222215,-0.066,15.4340244229819,-0.544444444444445,0.17825,15.3066836926488
"596",596,43,10.1468770334034,-19.0416598057765,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,1072.921875,-68.484375,2015-06-02,2015,2012-09-01,"2012","2012/09","09","fin","Subpolar North Atlantic",2012,-19.0416598057765,-0.01,-0.32,-0.329,-19.371,2012-09-01,"01/09/2012","09","2012","F15084",244,596,2010-09-01,2012-03-01,2011-11-01,2011-12-01,2009-12-01,2010-10-01,2009-09-01,2012-09-01,2010-09-01,2010-09-01,2012-03-01,2012-03-01,2011-11-01,2011-11-01,2011-12-01,2011-12-01,2009-12-01,2009-12-01,2010-10-01,2010-10-01,2009-09-01,2009-09-01,2012-09-01,2012-09-01,-0.0257894736842106,-0.079,14.8500884887719,-0.485945945945946,0.174432432432432,15.2004210071812
"597",597,44,9.67449482777389,-18.8491450170799,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,1095.75,-45.65625,2015-06-25,2015,2012-08-09,"2012","2012/08","08","fin","Subpolar North Atlantic",2012,-18.8491450170799,-0.01,-0.32,-0.329,-19.179,2012-08-09,"09/08/2012","08","2012","F15084",221,597,2010-08-09,2012-02-09,2011-10-09,2011-11-09,2009-11-09,2010-09-09,2009-08-09,2012-08-09,2010-08-09,2010-08-09,2012-02-09,2012-02-09,2011-10-09,2011-10-09,2011-11-09,2011-11-09,2009-11-09,2009-11-09,2010-09-09,2010-09-09,2009-08-09,2009-08-09,2012-08-09,2012-08-09,-0.0788888888888889,-0.092,14.2972881516618,-0.4875,0.167416666666667,15.2031701637
"598",598,45,9.59948991460573,-18.66288783988,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,1118.578125,-22.828125,2015-07-18,2015,2012-07-17,"2012","2012/07","07","fin","Subpolar North Atlantic",2012,-18.66288783988,-0.01,-0.32,-0.329,-18.992,2012-07-17,"17/07/2012","07","2012","F15084",198,598,2010-07-17,2012-01-17,2011-09-17,2011-10-17,2009-10-17,2010-08-17,2009-07-17,2012-07-17,2010-07-17,2010-07-17,2012-01-17,2012-01-17,2011-09-17,2011-09-17,2011-10-17,2011-10-17,2009-10-17,2009-10-17,2010-08-17,2010-08-17,2009-07-17,2009-07-17,2012-07-17,2012-07-17,-0.174444444444445,0.042,13.4728205052169,-0.459166666666667,0.159694444444444,15.232471781854
"599",599,46,9.48235895431573,-18.5990870388502,"L","F15084","female","pregnant",218,"male",1998,66,2015-08-10,"6419","2812","NA",2015,1141.40625,0,2015-08-10,2015,2012-06-24,"2012","2012/06","06","fin","Subpolar North Atlantic",2012,-18.5990870388502,-0.01,-0.32,-0.329,-18.928,2012-06-24,"24/06/2012","06","2012","F15084",175,599,2010-06-24,2011-12-24,2011-08-24,2011-09-24,2009-09-24,2010-07-24,2009-06-24,2012-06-24,2010-06-24,2010-06-24,2011-12-24,2011-12-24,2011-08-24,2011-08-24,2011-09-24,2011-09-24,2009-09-24,2009-09-24,2010-07-24,2010-07-24,2009-06-24,2009-06-24,2012-06-24,2012-06-24,-0.243888888888889,0.123,12.933897612171,-0.481944444444445,0.155638888888889,15.2199130552845
"600",600,-4,9.82128780418869,-17.7859677956987,"Y","F15087","male","mature",NA,NA,1882,62,2015-08-15,"6402","2711","NA",2015,0,-1072.921875,2012-09-06,2012,2015-08-15,"2015","2015/08","08","fin","Subpolar North Atlantic",2015,-17.7859677956987,0,-0.233,-0.233,-18.019,2015-08-15,"15/08/2015","08","2015","F15087",226,600,2013-08-15,2015-02-15,2014-10-15,2014-11-15,2012-11-15,2013-09-15,2012-08-15,2015-08-15,2013-08-15,2013-08-15,2015-02-15,2015-02-15,2014-10-15,2014-10-15,2014-11-15,2014-11-15,2012-11-15,2012-11-15,2013-09-15,2013-09-15,2012-08-15,2012-08-15,2015-08-15,2015-08-15,0.265,0.043,15.5440538809453,0.0155555555555556,0.0938055555555556,16.191153443533
